0	E0	0
1	E1	1
2	E2	2
3	E3	3
4	E4	4
5	E5	5
6	E6	6
7	E7	7
8	E8	8
9	E9	9
10	E10	10
11	E11	11
12	E12	12
13	E13	13
14	E14	14
15	E15	15
16	E16	16
17	E17	17
18	E18	18
19	E19	19
20	E20	20
21	E21	21
22	E22	22
23	E23	23
24	E24	24
25	E25	25
26	E26	26
27	E27	27
28	E28	28
29	E29	29
30	E30	30
31	E31	31
32	E32	32
33	E33	33
34	E34	34
35	E35	35
36	E36	36
37	E37	37
38	E38	38
39	E39	39
40	E40	40
41	E41	41
42	E42	42
43	E43	43
44	E44	44
45	E45	45
46	E46	46
47	E47	47
48	E48	48
49	E49	49
50	E50	50
51	E51	51
52	E52	52
53	E53	53
54	E54	54
55	E55	55
56	E56	56
57	E57	57
58	E58	58
59	E59	59
60	E60	60
61	E61	61
62	E62	62
63	E63	63
64	E64	64
65	E65	65
66	E66	66
67	E67	67
68	E68	68
69	E69	69
70	E70	70
71	E71	71
72	E72	72
73	E73	73
74	E74	74
75	E75	75
76	E76	76
77	E77	77
78	E78	78
79	E79	79
80	E80	80
81	E81	81
82	E82	82
83	E83	83
84	E84	84
85	E85	85
86	E86	86
87	E87	87
88	E88	88
89	E89	89
90	E90	90
91	E91	91
92	E92	92
93	E93	93
94	E94	94
95	E95	95
96	E96	96
97	E97	97
98	E98	98
99	E99	99
100	E100	100
101	E101	101
102	E102	102
103	E103	103
104	E104	104
105	E105	105
106	E106	106
107	E107	107
108	E108	108
109	E109	109
110	E110	110
111	E111	111
112	E112	112
113	E113	113
114	E114	114
115	E115	115
116	E116	116
117	E117	117
118	E118	118
119	E119	119
120	E120	120
121	E121	121
122	E122	122
123	E123	123
124	E124	124
125	E125	125
126	E126	126
127	E127	127
128	E128	128
129	E129	129
130	E130	130
131	E131	131
132	E132	132
133	E133	133
134	E134	134
135	E135	135
136	E136	136
137	E137	137
138	E138	138
139	E139	139
140	E140	140
141	E141	141
142	E142	142
143	E143	143
144	E144	144
145	E145	145
146	E146	146
147	E147	147
148	E148	148
149	E149	149
150	E150	150
151	E151	151
152	E152	152
153	E153	153
154	E154	154
155	E155	155
156	E156	156
157	E157	157
158	E158	158
159	E159	159
160	E160	160
161	E161	161
162	E162	162
163	E163	163
164	E164	164
165	E165	165
166	E166	166
167	E167	167
168	E168	168
169	E169	169
170	E170	170
171	E171	171
172	E172	172
173	E173	173
174	E174	174
175	E175	175
176	E176	176
177	E177	177
178	E178	178
179	E179	179
180	E180	180
181	E181	181
182	E182	182
183	E183	183
184	E184	184
185	E185	185
186	E186	186
187	E187	187
188	E188	188
189	E189	189
190	E190	190
191	E191	191
192	E192	192
193	E193	193
194	E194	194
195	E195	195
196	E196	196
197	E197	197
198	E198	198
199	E199	199
200	E200	200
201	E201	201
202	E202	202
203	E203	203
204	E204	204
205	E205	205
206	E206	206
207	E207	207
208	E208	208
209	E209	209
210	E210	210
211	E211	211
212	E212	212
213	E213	213
214	E214	214
215	E215	215
